vehicle,n,y_true_mean,y_pred_mean,bias_mean,bias_median,mae,rmse,residual_std,pct_ae_gt1,pct_ae_gt2,corr
01241225220,31381,96.46094919078425,94.69514569529333,-1.765803495490903,-1.8347899999999981,1.7711656675342724,1.7968331570339333,0.3324920034987909,99.20015295879672,27.889487269366814,-0.0724714962053103
01241225178,20157,97.1293037766533,98.19957619526714,1.070272418613878,1.135185000000007,1.1006800328648012,1.173424032536543,0.48109499329224503,51.27251079029618,0.0,0.31110910160366106
01241225226,3062,91.7869997011757,92.44292342553885,0.6559237243631627,0.6055175000000048,0.6559242235826257,0.6864591509118851,0.20249351795364873,2.6453298497713913,0.09797517962116264,-0.24770904402156116
01241225211,34241,95.19850280415294,95.45393274048655,0.25542993633363376,0.2824799999999925,0.35879760314100057,0.3885764791903485,0.2928305518630878,0.0,0.0,-0.3931885950055912
