vehicle,n_full,soh_min,soh_max,soh_mean,train_soh_mean,train_soh_std,test_soh_mean,test_soh_std,test_soh_min,test_soh_max
01241225178,135020,96.7,100.0,98.94471559768922,99.41268489324332,0.6303681325516816,97.13580210339211,0.5045775985654201,96.7,98.5
01241225211,228909,94.7,100.0,97.42929373681245,98.42642040490276,1.6732140153900648,95.19767015173137,0.27586671920594136,94.9,95.9
01241225220,209842,94.0,100.0,97.02130269440819,97.45981591541913,1.4158939438555918,96.46106998761002,0.27200436713552234,95.9,96.9
01241225226,21051,91.1,94.0,92.51678305068643,92.85012555140821,0.7753497162910375,91.79347688410385,0.14752270009154317,91.5,92.0
