time_index,y_true,y_pred,residual,absolute_error
158,96.5,94.62013,-1.8798699999999968,1.8798676
159,96.5,94.62022,-1.8797799999999967,1.8797836
160,96.5,94.62019,-1.8798100000000062,1.8798065
161,96.5,94.6204,-1.8795999999999964,1.8796005
162,96.5,94.62054,-1.8794599999999946,1.8794632
163,96.5,94.62082,-1.8791800000000052,1.8791809
164,96.5,94.62093,-1.8790699999999987,1.8790665
165,96.5,94.620926,-1.8790740000000028,1.8790741
166,96.5,94.62102,-1.8789799999999985,1.8789825
167,96.5,94.62119,-1.8788100000000014,1.8788071
168,96.5,94.62102,-1.8789799999999985,1.8789825
169,96.5,94.62102,-1.8789799999999985,1.8789825
170,96.5,94.6212,-1.8787999999999982,1.8787994
171,96.5,94.62142,-1.8785799999999995,1.8785782
172,96.5,94.6215,-1.8785000000000025,1.8785019
173,96.5,94.62143,-1.8785699999999963,1.8785706
174,96.5,94.621315,-1.8786850000000044,1.878685
175,96.5,94.62141,-1.8785900000000026,1.8785934
176,96.5,94.62124,-1.8787599999999998,1.8787613
177,96.5,94.62131,-1.878690000000006,1.8786926
178,96.5,94.621544,-1.878456,1.8784561
179,96.5,94.6218,-1.8782000000000068,1.8781967
180,96.5,94.621666,-1.8783339999999953,1.878334
181,96.5,94.62169,-1.878309999999999,1.8783112
182,96.5,94.62177,-1.878230000000002,1.8782272
183,96.5,94.621895,-1.878105000000005,1.8781052
184,96.5,94.62186,-1.878140000000002,1.8781433
185,96.5,94.62193,-1.878069999999994,1.878067
186,96.5,94.62217,-1.877830000000003,1.8778305
187,96.5,94.622375,-1.8776249999999948,1.8776245
188,96.5,94.622375,-1.8776249999999948,1.8776245
189,96.5,94.62245,-1.8775499999999994,1.8775482
190,96.5,94.6226,-1.8773999999999944,1.8774033
191,96.5,94.62277,-1.8772299999999973,1.8772278
192,96.5,94.62275,-1.8772500000000036,1.8772507
193,96.5,94.62292,-1.8770800000000065,1.8770828
194,96.5,94.623085,-1.8769149999999968,1.876915
195,96.5,94.62333,-1.8766700000000043,1.8766708
196,96.5,94.62331,-1.8766899999999964,1.8766937
197,96.5,94.62327,-1.876729999999995,1.8767319
198,96.5,94.62325,-1.8767500000000013,1.8767471
199,96.5,94.62346,-1.8765400000000056,1.8765411
200,96.5,94.623535,-1.876464999999996,1.8764648
201,96.5,94.62371,-1.8762899999999973,1.8762894
202,96.5,94.623924,-1.8760759999999976,1.8760757
203,96.5,94.62402,-1.8759799999999984,1.8759766
204,96.5,94.6239,-1.8760999999999939,1.8760986
205,96.5,94.62403,-1.8759699999999953,1.8759689
206,96.5,94.62402,-1.8759799999999984,1.8759766
207,96.5,94.62408,-1.8759199999999936,1.8759232
208,96.5,94.623886,-1.8761140000000012,1.8761139
209,96.5,94.62412,-1.875879999999995,1.8758774
210,96.5,94.624275,-1.8757250000000028,1.8757248
211,96.5,94.62445,-1.875550000000004,1.8755493
212,96.5,94.6244,-1.8756000000000057,1.8756027
213,96.5,94.62458,-1.8754200000000054,1.8754196
214,96.5,94.624695,-1.8753049999999973,1.8753052
215,96.5,94.62493,-1.8750699999999938,1.8750687
216,96.5,94.62482,-1.8751800000000003,1.8751831
217,96.5,94.62514,-1.8748599999999982,1.8748627
218,96.5,94.62534,-1.8746600000000058,1.8746567
219,96.5,94.62544,-1.8745600000000024,1.8745575
220,96.5,94.62543,-1.8745700000000056,1.8745728
221,96.5,94.62571,-1.874290000000002,1.8742905
222,96.5,94.625656,-1.8743439999999936,1.8743439
223,96.5,94.62593,-1.8740700000000032,1.8740692
224,96.5,94.62586,-1.874139999999997,1.8741379
225,96.5,94.62614,-1.8738599999999934,1.8738632
226,96.5,94.62634,-1.873660000000001,1.8736572
227,96.5,94.62644,-1.8735599999999977,1.873558
228,96.5,94.62646,-1.8735400000000055,1.8735428
229,96.5,94.626724,-1.8732760000000042,1.8732758
230,96.5,94.62666,-1.873339999999999,1.8733368
231,96.5,94.62684,-1.8731599999999986,1.8731613
232,96.5,94.62671,-1.8732899999999972,1.873291
233,96.5,94.62693,-1.8730699999999985,1.8730698
234,96.5,94.627075,-1.872924999999995,1.8729248
235,96.5,94.62726,-1.8727399999999932,1.8727417
236,96.5,94.6273,-1.8726999999999947,1.8727036
237,96.5,94.62756,-1.8724399999999974,1.8724365
238,96.5,94.62749,-1.8725100000000054,1.8725128
239,96.5,94.627716,-1.8722839999999934,1.8722839
240,96.5,94.62766,-1.8723399999999941,1.8723373
241,96.5,94.627754,-1.872246000000004,1.8722458
242,96.5,94.6281,-1.8718999999999966,1.8719025
243,96.5,94.62812,-1.8718800000000044,1.8718796
244,96.5,94.62811,-1.8718899999999934,1.8718872
245,96.5,94.628174,-1.8718259999999987,1.8718262
246,96.5,94.62812,-1.8718800000000044,1.8718796
247,96.5,94.62824,-1.8717599999999948,1.8717575
248,96.5,94.62821,-1.8717900000000043,1.871788
249,96.5,94.62813,-1.8718700000000013,1.871872
250,96.5,94.628494,-1.8715059999999966,1.8715057
251,96.5,94.62841,-1.8715899999999976,1.8715897
252,96.5,94.62846,-1.871539999999996,1.8715363
253,96.5,94.628456,-1.871544,1.8715439
254,96.5,94.628555,-1.8714449999999943,1.8714447
255,96.5,94.62851,-1.8714899999999943,1.8714905
256,96.5,94.62849,-1.8715100000000007,1.8715134
257,96.5,94.6285,-1.8714999999999975,1.8714981
258,96.5,94.62875,-1.8712500000000034,1.8712463
259,96.5,94.62876,-1.8712400000000002,1.8712387
260,96.5,94.62867,-1.8713300000000004,1.8713303
261,96.5,94.628784,-1.871216000000004,1.8712158
262,96.5,94.62878,-1.8712199999999939,1.8712234
263,96.5,94.62883,-1.8711700000000064,1.87117
264,96.5,94.628845,-1.8711550000000017,1.8711548
265,96.5,94.62882,-1.8711799999999954,1.8711777
266,96.5,94.62903,-1.8709699999999998,1.8709717
267,96.5,94.62901,-1.8709900000000061,1.8709869
268,96.5,94.6291,-1.870900000000006,1.870903
269,96.5,94.62916,-1.8708400000000012,1.870842
270,96.5,94.62919,-1.8708100000000059,1.8708115
271,96.5,94.62928,-1.8707200000000057,1.8707199
272,96.5,94.62932,-1.870679999999993,1.8706818
273,96.5,94.62931,-1.8706899999999962,1.8706894
274,96.5,94.62953,-1.8704699999999974,1.8704681
275,96.5,94.629524,-1.8704759999999965,1.8704758
276,96.5,94.62958,-1.8704199999999958,1.8704224
277,96.5,94.62974,-1.8702600000000018,1.8702621
278,96.5,94.62974,-1.8702600000000018,1.8702621
279,96.5,94.62985,-1.8701499999999953,1.8701477
280,96.5,94.62992,-1.8700800000000015,1.870079
281,96.5,94.62997,-1.8700299999999999,1.8700333
282,96.5,94.630226,-1.8697740000000067,1.8697739
283,96.5,94.63027,-1.869730000000004,1.8697281
284,96.5,94.63042,-1.8695799999999991,1.8695831
285,96.5,94.630554,-1.8694459999999964,1.8694458
286,96.5,94.63064,-1.8693600000000004,1.8693619
287,96.5,94.630714,-1.8692860000000024,1.8692856
288,96.5,94.63077,-1.8692300000000017,1.8692322
289,96.5,94.630844,-1.8691560000000038,1.8691559
290,96.5,94.631035,-1.8689650000000029,1.8689651
291,96.5,94.63109,-1.8689099999999996,1.8689117
292,96.5,94.63122,-1.868780000000001,1.868782
293,96.5,94.63131,-1.8686900000000009,1.8686905
294,96.5,94.631386,-1.8686139999999938,1.8686142
295,96.5,94.631454,-1.868545999999995,1.8685455
296,96.5,94.63151,-1.8684899999999942,1.8684921
297,96.5,94.63151,-1.8684899999999942,1.8684921
298,96.5,94.6317,-1.868300000000005,1.8683014
299,96.5,94.631744,-1.8682560000000024,1.8682556
300,96.5,94.63176,-1.8682400000000001,1.8682404
301,96.5,94.6319,-1.8680999999999983,1.868103
302,96.5,94.63188,-1.8681200000000047,1.8681183
303,96.5,94.631935,-1.8680650000000014,1.8680649
304,96.5,94.63196,-1.8680399999999935,1.868042
305,96.5,94.6319,-1.8680999999999983,1.868103
306,96.5,94.63208,-1.867919999999998,1.8679199
307,96.5,94.632034,-1.8679659999999956,1.8679657
308,96.5,94.632065,-1.8679350000000028,1.8679352
309,96.5,94.63206,-1.8679400000000044,1.8679428
310,96.5,94.632126,-1.8678740000000005,1.8678741
311,96.5,94.63211,-1.8678900000000027,1.8678894
312,96.5,94.63216,-1.867840000000001,1.8678436
313,96.5,94.63207,-1.8679300000000012,1.8679276
314,96.5,94.6323,-1.8676999999999992,1.8676987
315,96.5,94.63224,-1.867760000000004,1.8677597
316,96.5,94.63216,-1.867840000000001,1.8678436
317,96.5,94.63205,-1.8679499999999933,1.8679504
318,96.5,94.632065,-1.8679350000000028,1.8679352
319,96.5,94.632065,-1.8679350000000028,1.8679352
320,96.5,94.63223,-1.867769999999993,1.8677673
321,96.5,94.63214,-1.8678599999999932,1.8678589
322,96.5,94.63237,-1.8676300000000055,1.86763
323,96.5,94.632324,-1.867676000000003,1.8676758
324,96.5,94.63229,-1.8677100000000024,1.8677063
325,96.5,94.63221,-1.8677899999999994,1.8677902
326,96.5,94.63231,-1.867689999999996,1.867691
327,96.5,94.63245,-1.8675499999999943,1.8675537
328,96.5,94.632416,-1.8675839999999937,1.8675842
329,96.5,94.632385,-1.8676150000000007,1.8676147
330,96.5,94.6325,-1.8675000000000068,1.8675003
331,96.5,94.63249,-1.8675099999999958,1.8675079
332,96.5,94.63249,-1.8675099999999958,1.8675079
333,96.5,94.63237,-1.8676300000000055,1.86763
334,96.5,94.63241,-1.867590000000007,1.8675919
335,96.5,94.63246,-1.8675400000000053,1.8675385
336,96.5,94.63246,-1.8675400000000053,1.8675385
337,96.5,94.632576,-1.8674239999999998,1.867424
338,96.5,94.63266,-1.8673399999999987,1.8673401
339,96.5,94.63268,-1.8673200000000065,1.8673172
340,96.5,94.63253,-1.8674699999999973,1.8674698
341,96.5,94.6325,-1.8675000000000068,1.8675003
342,96.5,94.63251,-1.8674900000000036,1.8674927
343,96.5,94.632614,-1.8673859999999962,1.8673859
344,96.5,94.63256,-1.867440000000002,1.8674393
345,96.5,94.63276,-1.8672399999999953,1.8672409
346,96.5,94.6328,-1.8671999999999969,1.8672028
347,96.5,94.63299,-1.8670099999999934,1.867012
348,96.5,94.63301,-1.8669900000000013,1.8669891
349,96.5,94.63306,-1.8669399999999996,1.8669434
350,96.5,94.63316,-1.8668399999999963,1.8668365
351,96.5,94.63343,-1.8665699999999958,1.8665695
352,96.5,94.63339,-1.8666099999999943,1.8666077
353,96.5,94.633705,-1.8662949999999938,1.8662949
354,96.5,94.63385,-1.8661500000000046,1.8661499
355,96.5,94.633965,-1.8660349999999966,1.8660355
356,96.5,94.63402,-1.8659799999999933,1.865982
357,96.5,94.634186,-1.8658140000000003,1.8658142
358,96.5,94.634186,-1.8658140000000003,1.8658142
359,96.5,94.634476,-1.8655239999999935,1.8655243
360,96.5,94.63446,-1.8655399999999958,1.8655396
361,96.5,94.634636,-1.8653639999999996,1.8653641
362,96.5,94.634796,-1.8652040000000056,1.8652039
363,96.5,94.63487,-1.8651299999999935,1.8651276
364,96.5,94.634834,-1.865166000000002,1.8651657
365,96.5,94.634865,-1.865134999999995,1.8651352
366,96.5,94.63486,-1.8651399999999967,1.8651428
367,96.5,94.635025,-1.8649750000000012,1.864975
368,96.5,94.63498,-1.8650200000000012,1.8650208
369,96.5,94.63516,-1.864840000000001,1.8648376
370,96.5,94.63523,-1.864769999999993,1.864769
371,96.5,94.635345,-1.864654999999999,1.8646545
372,96.5,94.63533,-1.8646700000000038,1.8646698
373,96.5,94.63542,-1.8645800000000037,1.8645782
374,96.5,94.63544,-1.8645599999999973,1.864563
375,96.5,94.635605,-1.8643950000000018,1.8643951
376,96.5,94.63555,-1.864450000000005,1.8644485
377,96.5,94.635704,-1.864295999999996,1.864296
378,96.5,94.6358,-1.8641999999999967,1.8641968
379,96.5,94.63588,-1.8641199999999998,1.8641205
380,96.5,94.63596,-1.8640400000000028,1.8640366
381,96.5,94.635925,-1.8640749999999997,1.8640747
382,96.5,94.63591,-1.8640900000000045,1.86409
383,96.5,94.63618,-1.863820000000004,1.8638229
384,96.5,94.63628,-1.8637200000000007,1.8637238
385,96.5,94.63643,-1.8635699999999957,1.8635712
386,96.5,94.63656,-1.863439999999997,1.8634415
387,96.5,94.63659,-1.8634100000000018,1.863411
388,96.5,94.63671,-1.8632900000000063,1.8632889
389,96.5,94.63678,-1.8632199999999983,1.8632202
390,96.5,94.63687,-1.8631299999999982,1.8631287
391,96.5,94.637184,-1.8628159999999951,1.8628159
392,96.5,94.63715,-1.8628499999999946,1.8628464
393,96.5,94.6372,-1.862799999999993,1.8628006
394,96.5,94.63723,-1.8627699999999976,1.8627701
395,96.5,94.6373,-1.8627000000000038,1.8627014
396,96.5,94.63734,-1.8626600000000053,1.8626633
397,96.5,94.63748,-1.8625200000000035,1.8625183
398,96.5,94.6375,-1.8624999999999972,1.862503
399,96.5,94.637726,-1.8622739999999993,1.8622742
400,96.5,94.637695,-1.8623050000000063,1.8623047
401,96.5,94.63776,-1.86224,1.8622437
402,96.5,94.637695,-1.8623050000000063,1.8623047
403,96.5,94.63787,-1.8621299999999934,1.8621292
404,96.5,94.63796,-1.8620399999999933,1.8620377
405,96.5,94.63798,-1.8620200000000011,1.8620224
406,96.5,94.638,-1.8619999999999948,1.8619995
407,96.5,94.63822,-1.861779999999996,1.8617783
408,96.5,94.638115,-1.861885000000001,1.8618851
409,96.5,94.63825,-1.8617500000000007,1.8617477
410,96.5,94.638084,-1.8619159999999937,1.8619156
411,96.5,94.63839,-1.8616099999999989,1.8616104
412,96.5,94.63828,-1.8617200000000054,1.8617172
413,96.5,94.63846,-1.861540000000005,1.8615417
414,96.5,94.63837,-1.8616300000000052,1.8616333
415,96.5,94.63882,-1.8611800000000045,1.8611832
416,96.5,94.63869,-1.8613100000000031,1.8613129
417,96.5,94.638885,-1.861114999999998,1.8611145
418,96.5,94.638725,-1.8612750000000062,1.8612747
419,96.5,94.63887,-1.8611300000000028,1.8611298
420,96.5,94.63879,-1.8612099999999998,1.8612137
421,96.5,94.63887,-1.8611300000000028,1.8611298
422,96.5,94.638954,-1.8610460000000018,1.8610458
423,96.5,94.63923,-1.8607700000000023,1.8607712
424,96.5,94.639175,-1.8608250000000055,1.8608246
425,96.5,94.63937,-1.8606300000000005,1.8606262
426,96.5,94.63915,-1.8608499999999992,1.8608475
427,96.5,94.63939,-1.860609999999994,1.860611
428,96.5,94.63931,-1.8606900000000053,1.8606873
429,96.5,94.639435,-1.860564999999994,1.8605652
430,96.5,94.6394,-1.8606000000000051,1.8606033
431,96.5,94.639656,-1.8603439999999978,1.8603439
432,96.5,94.6398,-1.860200000000006,1.860199
433,96.5,94.63982,-1.8601799999999997,1.8601837
434,96.5,94.63968,-1.8603200000000015,1.860321
435,96.5,94.63993,-1.8600699999999932,1.8600693
436,96.5,94.63983,-1.8601699999999965,1.8601685
437,96.5,94.63998,-1.8600200000000058,1.8600235
438,96.5,94.639915,-1.860084999999998,1.8600845
439,96.5,94.640144,-1.8598559999999935,1.8598557
440,96.5,94.64016,-1.8598400000000055,1.8598404
441,96.5,94.64016,-1.8598400000000055,1.8598404
442,96.5,94.63998,-1.8600200000000058,1.8600235
443,96.5,94.64016,-1.8598400000000055,1.8598404
444,96.5,94.640076,-1.8599240000000066,1.8599243
445,96.5,94.640076,-1.8599240000000066,1.8599243
446,96.5,94.64005,-1.8599499999999978,1.8599472
447,96.5,94.64023,-1.8597699999999975,1.8597717
448,96.5,94.640236,-1.8597639999999984,1.8597641
449,96.5,94.64024,-1.8597599999999943,1.8597565
450,96.5,94.64001,-1.8599899999999963,1.859993
451,96.5,94.64018,-1.8598199999999991,1.8598175
452,96.5,94.64012,-1.859880000000004,1.8598785
453,96.5,94.64008,-1.8599200000000025,1.8599167
454,96.5,94.64002,-1.859979999999993,1.8599777
455,96.5,94.64023,-1.8597699999999975,1.8597717
456,96.5,94.640114,-1.859886000000003,1.8598862
457,96.5,94.64007,-1.8599300000000056,1.859932
458,96.5,94.639786,-1.8602139999999991,1.8602142
459,96.5,94.639885,-1.8601149999999933,1.860115
460,96.5,94.639824,-1.8601759999999956,1.8601761
461,96.5,94.63979,-1.860209999999995,1.8602066
462,96.5,94.63978,-1.8602199999999982,1.8602219
463,96.5,94.64012,-1.859880000000004,1.8598785
464,96.5,94.64006,-1.8599399999999946,1.8599396
465,96.5,94.6401,-1.8598999999999961,1.8599014
466,96.5,94.63991,-1.8600899999999996,1.8600922
467,96.5,94.64012,-1.859880000000004,1.8598785
468,96.5,94.6401,-1.8598999999999961,1.8599014
469,96.5,94.64011,-1.859889999999993,1.8598938
470,96.5,94.64002,-1.859979999999993,1.8599777
471,96.5,94.64018,-1.8598199999999991,1.8598175
472,96.5,94.64011,-1.859889999999993,1.8598938
473,96.5,94.64023,-1.8597699999999975,1.8597717
474,96.5,94.640144,-1.8598559999999935,1.8598557
475,96.5,94.640396,-1.8596040000000045,1.8596039
476,96.5,94.64023,-1.8597699999999975,1.8597717
477,96.5,94.64013,-1.8598700000000008,1.8598709
478,96.5,94.64016,-1.8598400000000055,1.8598404
479,96.5,94.6403,-1.8597000000000037,1.8597031
480,96.5,94.64007,-1.8599300000000056,1.859932
481,96.5,94.64009,-1.8599099999999993,1.859909
482,96.5,94.6399,-1.8601000000000028,1.8600998
483,96.5,94.64004,-1.859960000000001,1.8599625
484,96.5,94.64001,-1.8599899999999963,1.859993
485,96.5,94.639824,-1.8601759999999956,1.8601761
486,96.5,94.63981,-1.860190000000003,1.8601913
487,96.5,94.640076,-1.8599240000000066,1.8599243
488,96.5,94.63996,-1.860039999999998,1.8600388
489,96.5,94.639984,-1.8600160000000017,1.8600159
490,96.5,94.63991,-1.8600899999999996,1.8600922
491,96.5,94.64003,-1.8599700000000041,1.8599701
492,96.5,94.63993,-1.8600699999999932,1.8600693
493,96.5,94.63989,-1.860110000000006,1.8601074
494,96.5,94.63986,-1.8601400000000012,1.8601379
495,96.5,94.64017,-1.8598300000000023,1.8598328
496,96.5,94.64007,-1.8599300000000056,1.859932
497,96.5,94.640114,-1.859886000000003,1.8598862
498,96.5,94.64013,-1.8598700000000008,1.8598709
499,96.5,94.64021,-1.8597900000000038,1.859787
500,96.5,94.640236,-1.8597639999999984,1.8597641
501,96.5,94.64024,-1.8597599999999943,1.8597565
502,96.5,94.64023,-1.8597699999999975,1.8597717
503,96.5,94.64039,-1.8596100000000035,1.8596115
504,96.5,94.64028,-1.8597199999999958,1.8597183
505,96.5,94.64035,-1.859650000000002,1.8596497
506,96.5,94.64039,-1.8596100000000035,1.8596115
507,96.5,94.640564,-1.8594360000000023,1.859436
508,96.5,94.6405,-1.859499999999997,1.8594971
509,96.5,94.640434,-1.859566000000001,1.8595657
510,96.5,94.64042,-1.859579999999994,1.859581
511,96.5,94.64047,-1.8595300000000066,1.8595276
512,96.5,94.64034,-1.8596600000000052,1.8596573
513,96.5,94.64033,-1.8596699999999942,1.8596725
514,96.5,94.640465,-1.859534999999994,1.8595352
515,96.5,94.640755,-1.8592450000000014,1.8592453
516,96.5,94.64062,-1.8593800000000016,1.8593826
517,96.5,94.640526,-1.8594740000000058,1.8594742
518,96.5,94.64057,-1.8594300000000032,1.8594284
519,96.5,94.640755,-1.8592450000000014,1.8592453
520,96.5,94.6405,-1.859499999999997,1.8594971
521,96.5,94.64063,-1.8593699999999984,1.8593674
522,96.5,94.640625,-1.859375,1.859375
523,96.5,94.640884,-1.8591160000000002,1.8591156
